Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Down/Up Ratio,Avg Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,label_name
1.1957814162801224,-0.5582135135194672,-0.06729243475448532,-0.04644004128516759,-0.0357618858089647,-0.0295135387568227,-0.26782042621530927,0.5245210325178749,-0.17444316048240133,-0.37740599906806493,-0.23799475903729944,-0.0170132362329823,-0.2850303562189903,-0.3136312165051581,-0.05302900378133534,-0.16770226027520485,-0.3448408806180774,-0.3931099535418084,-0.49386444433425863,-0.15959313438595832,-0.5545258389491549,-0.36996986823186284,-0.369960426144403,-0.4971168242891966,-0.2489294038405105,-0.4846963598207807,-0.29330144271900227,-0.33315896844188514,-0.41976619189521847,-0.17389609752241122,-0.3242228494481109,-0.06470149741149245,-0.045773359081043206,-0.14129931570172904,-0.16712132260982865,0.7162115837812995,-0.2811806823601623,-0.3224802928417574,-0.4859395819281058,-0.07012783819392254,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,0.024640407054573692,-0.33449319090655744,-0.17444316048240133,-0.2850303562189903,-0.05266233664251695,-0.043995387851050276,-0.6032479620744754,-0.20258716872509372,-0.26966838995497705,-0.5415440582883201,-0.2409743577576952,-0.06502888773001109,-1.0487239406488384,1.0103464188016553,-0.294683347846834,0.9408923460174893,1.1414108302603554,1,browsing
1.1957814162801224,2.3398515864947065,-0.06580861972304744,-0.04694554054096107,-0.03550025219392838,-0.029529370499878423,-0.0757561585974591,4.795210275030885,0.39111829575558793,-0.37740599906806493,-0.29351597281097075,-0.3891673236139225,-0.44731814272367115,-0.36574469036289525,-0.05320090471287373,-0.16784156092506355,2.8900651636498926,3.5222877582893157,2.8952591753388313,0.11106848831383447,2.383593334893754,1.6257226280559147,3.983219256741339,2.974738223358974,-0.1089523846359876,-0.4880569038303302,-0.30553421062076,-0.33315896844188514,-0.42687304780129387,-0.1876600229198889,-0.3242228494481109,-0.06410746176496133,-0.045970890414097666,-0.1413966047544394,-0.16729551414607227,6.10733703203649,-0.16894234819348497,0.3282485812664505,-0.5175091283580947,-0.07018300941096363,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,-0.04367737897706382,0.39045886644795136,0.39111829575558793,-0.44731814272367115,-0.0538190404533735,-0.044196230817871565,1.657693125992762,0.8045352942350777,-0.41477875747613524,-0.5415440582883201,-0.2409743577576952,-0.06275518443379983,-1.0487239406488384,0.5691369011788519,2.841902953088394,0.9079658275341106,-0.8856717247171467,2,chat
-0.8145844299001531,-0.3100632073048716,-0.06580861972304744,-0.04593454202937411,-0.03562785219470429,-0.029503549680847067,0.3948012970662738,-0.5126463549495704,0.07063346028050954,0.7709360359786441,-0.14138784707111143,-0.3891673236139225,-0.31497631682402066,-0.05021835161469474,-0.05315838555097185,-0.1678218681816127,-0.20987636251823868,-0.008999127303381163,-0.016718018136702966,-0.15963031759363405,-0.28852409762092895,-0.18930450583781902,0.2625871706488644,0.02767022423325521,-0.248921842571132,-0.4752015256835019,-0.28993585742629624,-0.3116056318670023,-0.4119293149518266,-0.1876560625845656,-0.3242228494481109,-0.061285792443938544,-0.044291874083134744,-0.14138060249273998,-0.1672748501501002,-0.5930617393663896,0.14152336647724345,-0.19456587469167524,0.17092193193640898,-0.043947059252560705,1.03677562337886,1.7603942488703836,-0.11707902349484556,-0.07595249389503426,-0.04998222676880442,-0.04367737897706382,-0.22331843450714395,0.07063346028050954,-0.31497631682402066,-0.0538190404533735,-0.044196230817871565,-0.6032479620744754,0.047589748825522124,-0.3249485299630373,2.2136957262549855,-0.21263621841480582,-0.06446046190595828,2.1409215357136295,0.7218140250426307,2.18486918879873,0.9078550195487457,-0.8856718036168139,6,video-streaming
1.1957814162801224,-0.5634926370203824,-0.06729243475448532,-0.04694554054096107,-0.0357683194224492,-0.029529370499878423,-0.2842830777254107,0.15846195458818826,-0.22291985673137182,-0.37740599906806493,-0.29351597281097075,-0.3891673236139225,-0.44731814272367115,-0.36574469036289525,-0.05312951355188674,-0.16773672314270743,-0.3159822546304879,-0.42632194515263755,-0.4981636387295019,-0.0856729175266272,-0.5440769171453931,-0.33448288760010586,-0.369960426144403,-0.47562627727969886,-0.21070037265496366,-0.4880569038303302,-0.30553421062076,-0.33315896844188514,-0.42687304780129387,-0.1876600229198889,-0.3242228494481109,-0.06470149741149245,-0.045970890414097666,-0.14124896621805497,-0.16729551414607227,0.2541151167879975,-0.306524822333283,-0.3947835051083836,-0.5175091283580947,-0.07018300941096363,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,-0.04367737897706382,-0.39702899138122755,-0.22291985673137182,-0.44731814272367115,-0.0538190404533735,-0.044196230817871565,1.657693125992762,-0.17051320493655323,-0.41477875747613524,-0.5415440582883201,-0.2409743577576952,-0.06502888773001109,-1.0487239406488384,-1.0605278200459969,-0.2946833491198081,-1.0764412094049016,-0.8856718168061626,7,voip
-0.8145844299001531,-0.44451775635731744,-0.06692148099662586,-0.04669279091306433,-0.035780114380504116,-0.029529370499878423,-0.31446460549393007,-0.5126463549495704,-0.3117937998544844,-0.37740599906806493,-0.29351597281097075,-0.3891673236139225,-0.44731814272367115,-0.36574469036289525,-0.053207487917004526,-0.16782570376499373,-0.13255918271592831,-0.04375887455800736,-0.2554934406164074,-0.15963230310472354,-0.4241051907355457,-0.14851002805824803,0.14658174450520015,-0.22888406954150495,-0.24893864539197308,-0.4880569038303302,-0.30553421062076,-0.33315896844188514,-0.42687304780129387,-0.1876600229198889,-0.3242228494481109,-0.06366193503006301,-0.04557582774798874,-0.1413802547909774,-0.16728497797550085,-0.5930617393663896,-0.3264380751693064,-0.49943288603105696,-0.5175091283580947,-0.07018300941096363,1.03677562337886,1.7603942488703836,-0.11707902349484556,-0.0795588819708376,-0.05095982314257403,-0.04367737897706382,-0.5498942814304211,-0.3117937998544844,-0.44731814272367115,-0.0538190404533735,-0.044196230817871565,-0.6032479620744754,-0.3116386456061314,-0.41477875747613524,0.8360758339833325,1.519607916311179,-0.0655973135540639,0.5460987975323957,-0.025099289043189442,4.748012843929214,0.9408784020595994,-0.8856718096911604,1,browsing
-0.8145844299001531,1.3167640306796773,-0.06692148099662586,-0.04593454202937411,-0.035511242950297735,-0.029524658671588027,0.4085201733246917,-0.5126463549495704,1.0388208617318706,1.2280468547364385,-0.26575536592413507,-0.3891673236139225,-0.42316817449380795,-0.30816689132125286,-0.05319749778344847,-0.16784065823831543,1.390940031131944,1.416909358087531,1.1125400364146054,-0.1596268880744795,0.8667776709908085,2.0435599710153567,0.39117669658029774,1.162119251195851,1.999536986489044,1.51889231205031,2.129641319507004,0.6420240957972254,1.3691351370765303,1.904115718630972,3.0842983512796542,-0.06388469839751217,-0.04498323374882536,-0.1413969702417278,-0.16729263091676808,-0.5930617393663896,0.15057484503907226,0.3948436418536063,0.5995817477501281,-0.0011029196267975168,1.03677562337886,-0.565751987221938,-0.11707902349484556,-0.07595249389503426,-0.05030809222672763,0.024640407054573692,0.44538451034042537,1.0388208617318706,-0.42316817449380795,-0.0538190404533735,-0.044196230817871565,-0.6032479620744754,0.6056767187461267,-0.3940487049731127,-0.4490736819577571,-0.06322790077293353,-0.06502888773001109,0.5460987975323957,0.5960833584055732,2.893774247250014,0.9407815380321244,-0.8856717903402763,5,p2p
1.1957814162801224,-0.5707390588884356,-0.0676633885123448,-0.04669279091306433,-0.035768051355220674,-0.029489979615370733,-0.25272966233104965,0.8600751872867543,-0.130006188920845,-0.37740599906806493,-0.06143729923702478,1.8984857429336217,0.36025679488295503,-0.36574469036289525,-0.051712359318242945,-0.16749070691752227,-0.35657170303524227,-0.42632194515263755,-0.5129443806419414,-0.1373667817472927,-0.5545315286933536,-0.3699891919330039,-0.369960426144403,-0.49712852652196976,-0.24895022066855246,-0.4880569038303302,-0.30553421062076,-0.33315896844188514,-0.42687304780129387,-0.1876600229198889,-0.3242228494481109,-0.06485000632312524,-0.045872124747570436,-0.14115035494467165,-0.1668589120031149,1.139800011858493,-0.13726217322708412,-0.025339490614876357,-0.09975898851238182,-0.06052229992172164,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,0.024640407054573692,0.14263180530759212,-0.130006188920845,0.36025679488295503,-0.0538190404533735,-0.044196230817871565,-0.6032479620744754,-0.17051320493655323,0.3038630626286482,-0.5415440582883201,-0.2409743577576952,-0.0655973135540639,-1.0487239406488384,-1.0605278200459969,-0.2946833491198081,-1.0764412094049016,-0.8856718168061626,2,chat
1.1957814162801224,-0.5600295785604694,-0.06729243475448532,-0.04644004128516759,-0.03576403034679287,-0.029515046541875627,-0.27330797671867646,0.402501339874646,-0.19060205923205814,-0.37740599906806493,-0.24243645613919315,-0.060796070042504674,-0.30048633588610274,-0.3136312165051581,-0.05302682252530761,-0.16768382075490684,-0.3482316596595307,-0.3854347461766134,-0.49111020599262345,-0.15963248360573165,-0.5545265788710462,-0.36997238117954484,-0.369960426144403,-0.4971183461042209,-0.248932110961646,-0.48805676953319754,-0.3055337217637033,-0.33315896844188514,-0.42687276379061956,-0.18765947287331622,-0.3242228494481109,-0.06470149741149245,-0.045773359081043206,-0.14128633191045448,-0.16709845024657602,0.5621794281168655,-0.28480127378489384,-0.3415074530095162,-0.4859395819281058,-0.07012783819392254,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,0.024640407054573692,-0.3576545984897686,-0.19060205923205814,-0.30048633588610274,-0.05266233664251695,-0.04399292854941573,-0.6032479620744754,-0.21541675424050993,-0.2834884249569921,-0.5415440582883201,-0.2409743577576952,-0.06502888773001109,-1.0487239406488384,1.0102183559015772,-0.2946833472288697,0.9407675940742346,1.1412854754330986,1,browsing
-0.8145844299001531,-0.4383444408293588,-0.06692148099662586,-0.04669279091306433,-0.035780114380504116,-0.029529370499878423,-0.31446460549393007,-0.5126463549495704,-0.3117937998544844,-0.37740599906806493,-0.29351597281097075,-0.3891673236139225,-0.44731814272367115,-0.36574469036289525,-0.053207487917004526,-0.1678264776553599,-0.12103297257185847,-0.02565884722500533,-0.2429749871173254,-0.15962959558960152,-0.4178801513202144,-0.1379391836537921,0.17094907309604232,-0.21615555620179985,-0.248805809758324,-0.4880569038303302,-0.30553421062076,-0.33315896844188514,-0.42687304780129387,-0.1876600229198889,-0.3242228494481109,-0.06366193503006301,-0.04557582774798874,-0.1413810721677538,-0.16728545794239214,-0.5930617393663896,-0.3264380751693064,-0.49943288603105696,-0.5175091283580947,-0.07018300941096363,1.03677562337886,1.7603942488703836,-0.11707902349484556,-0.0795588819708376,-0.05095982314257403,-0.04367737897706382,-0.5498942814304211,-0.3117937998544844,-0.44731814272367115,-0.0538190404533735,-0.044196230817871565,-0.6032479620744754,-0.3116386456061314,-0.41477875747613524,0.8360758339833325,1.519607916311179,-0.0655973135540639,0.5460987975323957,-0.025151869265203634,4.746691075117775,0.9407675940742346,-0.8856718093535658,1,browsing
1.1957814162801224,-0.5616056489388652,-0.06729243475448532,-0.04644004128516759,-0.035754916061023156,-0.02950336120771545,-0.24998588707936606,0.9210850336083687,-0.1219267395460166,-0.37740599906806493,-0.21023415215046382,0.3004123088860549,-0.18070249346598116,-0.32665958606780177,-0.05285965746546026,-0.16766338844767342,-0.35117434541860804,-0.3900827303869975,-0.4943186154808012,-0.15963248360573165,-0.5545297171604473,-0.36998303954385137,-0.369960426144403,-0.4971248006989792,-0.24894359288922072,-0.48805676953319754,-0.3055337217637033,-0.33315896844188514,-0.42687276379061956,-0.18765947287331622,-0.3242228494481109,-0.06470149741149245,-0.045773359081043206,-0.1412719449347568,-0.16707310602104855,1.21681608969071,-0.25855198595559026,-0.2340040053199646,-0.4611462125429722,-0.0700071511625541,-0.8040821723174694,-0.565751987221938,-0.11707902349484556,-0.0795588819708376,-0.051448621329458835,0.024640407054573692,-0.22679264564462562,-0.1219267395460166,-0.18070249346598116,-0.05266233664251695,-0.04380356232355566,-0.6032479620744754,-0.16409841217884513,-0.1798381624418791,-0.5415440582883201,-0.2409743577576952,-0.06502888773001109,-1.0487239406488384,0.9828027800334369,-0.29468334744365443,0.9140608244874908,1.114449641050144,6,video-streaming
